airline,airport,type,block,n,airline_airport
DL,MSP,dep,1970-01-01T21:41:00Z,2550,DL/ MSP
DL,MSP,dep,1970-01-01T21:51:00Z,1845,DL/ MSP
DL,MSP,dep,1970-01-01T22:01:00Z,988,DL/ MSP
DL,MSP,dep,1970-01-01T22:11:00Z,995,DL/ MSP
DL,MSP,dep,1970-01-01T22:21:00Z,1590,DL/ MSP
DL,MSP,dep,1970-01-01T22:31:00Z,1367,DL/ MSP
DL,MSP,dep,1970-01-01T22:41:00Z,1389,DL/ MSP
DL,MSP,dep,1970-01-01T22:51:00Z,1131,DL/ MSP
DL,MSP,dep,1970-01-01T23:01:00Z,603,DL/ MSP
DL,MSP,dep,1970-01-01T23:11:00Z,430,DL/ MSP
DL,MSP,dep,1970-01-01T23:21:00Z,305,DL/ MSP
DL,MSP,dep,1970-01-01T23:31:00Z,216,DL/ MSP
DL,MSP,dep,1970-01-01T23:41:00Z,143,DL/ MSP
DL,MSP,dep,1970-01-01T23:51:00Z,141,DL/ MSP
DL,ORD,arr,1970-01-01T00:01:00Z,-298,DL/ ORD
DL,ORD,arr,1970-01-01T00:11:00Z,-194,DL/ ORD
DL,ORD,arr,1970-01-01T00:21:00Z,-152,DL/ ORD
DL,ORD,arr,1970-01-01T00:31:00Z,-123,DL/ ORD
DL,ORD,arr,1970-01-01T00:41:00Z,-124,DL/ ORD
DL,ORD,arr,1970-01-01T00:51:00Z,-80,DL/ ORD
DL,ORD,arr,1970-01-01T01:01:00Z,-72,DL/ ORD
DL,ORD,arr,1970-01-01T01:11:00Z,-55,DL/ ORD
DL,ORD,arr,1970-01-01T01:21:00Z,-37,DL/ ORD
DL,ORD,arr,1970-01-01T01:31:00Z,-45,DL/ ORD
DL,ORD,arr,1970-01-01T01:41:00Z,-16,DL/ ORD
DL,ORD,arr,1970-01-01T01:51:00Z,-32,DL/ ORD
DL,ORD,arr,1970-01-01T02:01:00Z,-14,DL/ ORD
DL,ORD,arr,1970-01-01T02:11:00Z,-16,DL/ ORD
DL,ORD,arr,1970-01-01T02:21:00Z,-10,DL/ ORD
DL,ORD,arr,1970-01-01T02:31:00Z,-11,DL/ ORD
DL,ORD,arr,1970-01-01T02:41:00Z,-10,DL/ ORD
DL,ORD,arr,1970-01-01T02:51:00Z,-13,DL/ ORD
DL,ORD,arr,1970-01-01T03:01:00Z,-10,DL/ ORD
DL,ORD,arr,1970-01-01T03:11:00Z,-6,DL/ ORD
DL,ORD,arr,1970-01-01T03:21:00Z,-4,DL/ ORD
DL,ORD,arr,1970-01-01T03:31:00Z,-6,DL/ ORD
DL,ORD,arr,1970-01-01T03:41:00Z,-5,DL/ ORD
DL,ORD,arr,1970-01-01T03:51:00Z,-2,DL/ ORD
DL,ORD,arr,1970-01-01T04:01:00Z,-1,DL/ ORD
DL,ORD,arr,1970-01-01T04:11:00Z,-2,DL/ ORD
DL,ORD,arr,1970-01-01T04:21:00Z,-5,DL/ ORD
DL,ORD,arr,1970-01-01T04:31:00Z,-6,DL/ ORD
DL,ORD,arr,1970-01-01T04:41:00Z,-2,DL/ ORD
DL,ORD,arr,1970-01-01T04:51:00Z,-2,DL/ ORD
DL,ORD,arr,1970-01-01T05:01:00Z,-1,DL/ ORD
DL,ORD,arr,1970-01-01T05:31:00Z,-1,DL/ ORD
DL,ORD,arr,1970-01-01T05:41:00Z,-1,DL/ ORD
DL,ORD,arr,1970-01-01T06:11:00Z,-1,DL/ ORD
DL,ORD,arr,1970-01-01T06:21:00Z,-5,DL/ ORD
DL,ORD,arr,1970-01-01T06:31:00Z,-11,DL/ ORD
DL,ORD,arr,1970-01-01T06:41:00Z,-34,DL/ ORD
DL,ORD,arr,1970-01-01T06:51:00Z,-37,DL/ ORD
DL,ORD,arr,1970-01-01T07:01:00Z,-81,DL/ ORD
DL,ORD,arr,1970-01-01T07:11:00Z,-202,DL/ ORD
DL,ORD,arr,1970-01-01T07:21:00Z,-313,DL/ ORD
DL,ORD,arr,1970-01-01T07:31:00Z,-296,DL/ ORD
DL,ORD,arr,1970-01-01T07:41:00Z,-270,DL/ ORD
DL,ORD,arr,1970-01-01T07:51:00Z,-270,DL/ ORD
DL,ORD,arr,1970-01-01T08:01:00Z,-456,DL/ ORD
DL,ORD,arr,1970-01-01T08:11:00Z,-525,DL/ ORD
DL,ORD,arr,1970-01-01T08:21:00Z,-487,DL/ ORD
DL,ORD,arr,1970-01-01T08:31:00Z,-494,DL/ ORD
DL,ORD,arr,1970-01-01T08:41:00Z,-544,DL/ ORD
DL,ORD,arr,1970-01-01T08:51:00Z,-605,DL/ ORD
DL,ORD,arr,1970-01-01T09:01:00Z,-606,DL/ ORD
DL,ORD,arr,1970-01-01T09:11:00Z,-523,DL/ ORD
DL,ORD,arr,1970-01-01T09:21:00Z,-375,DL/ ORD
DL,ORD,arr,1970-01-01T09:31:00Z,-289,DL/ ORD
DL,ORD,arr,1970-01-01T09:41:00Z,-270,DL/ ORD
DL,ORD,arr,1970-01-01T09:51:00Z,-402,DL/ ORD
DL,ORD,arr,1970-01-01T10:01:00Z,-388,DL/ ORD
DL,ORD,arr,1970-01-01T10:11:00Z,-351,DL/ ORD
DL,ORD,arr,1970-01-01T10:21:00Z,-228,DL/ ORD
DL,ORD,arr,1970-01-01T10:31:00Z,-199,DL/ ORD
DL,ORD,arr,1970-01-01T10:41:00Z,-241,DL/ ORD
DL,ORD,arr,1970-01-01T10:51:00Z,-382,DL/ ORD
DL,ORD,arr,1970-01-01T11:01:00Z,-501,DL/ ORD
DL,ORD,arr,1970-01-01T11:11:00Z,-502,DL/ ORD
DL,ORD,arr,1970-01-01T11:21:00Z,-480,DL/ ORD
DL,ORD,arr,1970-01-01T11:31:00Z,-387,DL/ ORD
DL,ORD,arr,1970-01-01T11:41:00Z,-425,DL/ ORD
DL,ORD,arr,1970-01-01T11:51:00Z,-378,DL/ ORD
DL,ORD,arr,1970-01-01T12:01:00Z,-475,DL/ ORD
DL,ORD,arr,1970-01-01T12:11:00Z,-635,DL/ ORD
DL,ORD,arr,1970-01-01T12:21:00Z,-692,DL/ ORD
DL,ORD,arr,1970-01-01T12:31:00Z,-758,DL/ ORD
DL,ORD,arr,1970-01-01T12:41:00Z,-663,DL/ ORD
DL,ORD,arr,1970-01-01T12:51:00Z,-687,DL/ ORD
DL,ORD,arr,1970-01-01T13:01:00Z,-663,DL/ ORD
DL,ORD,arr,1970-01-01T13:11:00Z,-619,DL/ ORD
DL,ORD,arr,1970-01-01T13:21:00Z,-549,DL/ ORD
DL,ORD,arr,1970-01-01T13:31:00Z,-428,DL/ ORD
DL,ORD,arr,1970-01-01T13:41:00Z,-431,DL/ ORD
DL,ORD,arr,1970-01-01T13:51:00Z,-453,DL/ ORD
DL,ORD,arr,1970-01-01T14:01:00Z,-462,DL/ ORD
DL,ORD,arr,1970-01-01T14:11:00Z,-458,DL/ ORD
DL,ORD,arr,1970-01-01T14:21:00Z,-485,DL/ ORD
DL,ORD,arr,1970-01-01T14:31:00Z,-489,DL/ ORD
DL,ORD,arr,1970-01-01T14:41:00Z,-389,DL/ ORD
DL,ORD,arr,1970-01-01T14:51:00Z,-332,DL/ ORD
DL,ORD,arr,1970-01-01T15:01:00Z,-333,DL/ ORD
DL,ORD,arr,1970-01-01T15:11:00Z,-371,DL/ ORD
DL,ORD,arr,1970-01-01T15:21:00Z,-386,DL/ ORD
DL,ORD,arr,1970-01-01T15:31:00Z,-447,DL/ ORD
DL,ORD,arr,1970-01-01T15:41:00Z,-392,DL/ ORD
DL,ORD,arr,1970-01-01T15:51:00Z,-395,DL/ ORD
DL,ORD,arr,1970-01-01T16:01:00Z,-493,DL/ ORD
DL,ORD,arr,1970-01-01T16:11:00Z,-621,DL/ ORD
DL,ORD,arr,1970-01-01T16:21:00Z,-686,DL/ ORD
DL,ORD,arr,1970-01-01T16:31:00Z,-682,DL/ ORD
DL,ORD,arr,1970-01-01T16:41:00Z,-632,DL/ ORD
DL,ORD,arr,1970-01-01T16:51:00Z,-645,DL/ ORD
DL,ORD,arr,1970-01-01T17:01:00Z,-579,DL/ ORD
DL,ORD,arr,1970-01-01T17:11:00Z,-553,DL/ ORD
DL,ORD,arr,1970-01-01T17:21:00Z,-454,DL/ ORD
DL,ORD,arr,1970-01-01T17:31:00Z,-499,DL/ ORD
DL,ORD,arr,1970-01-01T17:41:00Z,-569,DL/ ORD
DL,ORD,arr,1970-01-01T17:51:00Z,-599,DL/ ORD
DL,ORD,arr,1970-01-01T18:01:00Z,-579,DL/ ORD
DL,ORD,arr,1970-01-01T18:11:00Z,-516,DL/ ORD
DL,ORD,arr,1970-01-01T18:21:00Z,-565,DL/ ORD
DL,ORD,arr,1970-01-01T18:31:00Z,-490,DL/ ORD
DL,ORD,arr,1970-01-01T18:41:00Z,-531,DL/ ORD
DL,ORD,arr,1970-01-01T18:51:00Z,-534,DL/ ORD
DL,ORD,arr,1970-01-01T19:01:00Z,-474,DL/ ORD
DL,ORD,arr,1970-01-01T19:11:00Z,-373,DL/ ORD
DL,ORD,arr,1970-01-01T19:21:00Z,-377,DL/ ORD
DL,ORD,arr,1970-01-01T19:31:00Z,-297,DL/ ORD
DL,ORD,arr,1970-01-01T19:41:00Z,-354,DL/ ORD
DL,ORD,arr,1970-01-01T19:51:00Z,-330,DL/ ORD
DL,ORD,arr,1970-01-01T20:01:00Z,-405,DL/ ORD
DL,ORD,arr,1970-01-01T20:11:00Z,-435,DL/ ORD
DL,ORD,arr,1970-01-01T20:21:00Z,-447,DL/ ORD
DL,ORD,arr,1970-01-01T20:31:00Z,-460,DL/ ORD
DL,ORD,arr,1970-01-01T20:41:00Z,-535,DL/ ORD
DL,ORD,arr,1970-01-01T20:51:00Z,-540,DL/ ORD
DL,ORD,arr,1970-01-01T21:01:00Z,-495,DL/ ORD
DL,ORD,arr,1970-01-01T21:11:00Z,-447,DL/ ORD
DL,ORD,arr,1970-01-01T21:21:00Z,-535,DL/ ORD
DL,ORD,arr,1970-01-01T21:31:00Z,-636,DL/ ORD
DL,ORD,arr,1970-01-01T21:41:00Z,-657,DL/ ORD
DL,ORD,arr,1970-01-01T21:51:00Z,-541,DL/ ORD
DL,ORD,arr,1970-01-01T22:01:00Z,-392,DL/ ORD
DL,ORD,arr,1970-01-01T22:11:00Z,-322,DL/ ORD
DL,ORD,arr,1970-01-01T22:21:00Z,-263,DL/ ORD
DL,ORD,arr,1970-01-01T22:31:00Z,-227,DL/ ORD
DL,ORD,arr,1970-01-01T22:41:00Z,-197,DL/ ORD
DL,ORD,arr,1970-01-01T22:51:00Z,-207,DL/ ORD
DL,ORD,arr,1970-01-01T23:01:00Z,-243,DL/ ORD
DL,ORD,arr,1970-01-01T23:11:00Z,-295,DL/ ORD
DL,ORD,arr,1970-01-01T23:21:00Z,-444,DL/ ORD
DL,ORD,arr,1970-01-01T23:31:00Z,-519,DL/ ORD
DL,ORD,arr,1970-01-01T23:41:00Z,-598,DL/ ORD
DL,ORD,arr,1970-01-01T23:51:00Z,-448,DL/ ORD
DL,ORD,dep,1970-01-01T00:01:00Z,12,DL/ ORD
DL,ORD,dep,1970-01-01T00:11:00Z,11,DL/ ORD
DL,ORD,dep,1970-01-01T00:21:00Z,7,DL/ ORD
DL,ORD,dep,1970-01-01T00:31:00Z,5,DL/ ORD
DL,ORD,dep,1970-01-01T00:41:00Z,8,DL/ ORD
DL,ORD,dep,1970-01-01T00:51:00Z,2,DL/ ORD
DL,ORD,dep,1970-01-01T01:01:00Z,4,DL/ ORD
DL,ORD,dep,1970-01-01T01:11:00Z,1,DL/ ORD
DL,ORD,dep,1970-01-01T01:21:00Z,2,DL/ ORD
DL,ORD,dep,1970-01-01T01:31:00Z,4,DL/ ORD
DL,ORD,dep,1970-01-01T01:41:00Z,2,DL/ ORD
DL,ORD,dep,1970-01-01T01:51:00Z,1,DL/ ORD
DL,ORD,dep,1970-01-01T02:11:00Z,2,DL/ ORD
DL,ORD,dep,1970-01-01T02:21:00Z,1,DL/ ORD
DL,ORD,dep,1970-01-01T02:31:00Z,2,DL/ ORD
DL,ORD,dep,1970-01-01T02:41:00Z,1,DL/ ORD
DL,ORD,dep,1970-01-01T03:01:00Z,4,DL/ ORD
DL,ORD,dep,1970-01-01T03:21:00Z,2,DL/ ORD
DL,ORD,dep,1970-01-01T03:31:00Z,1,DL/ ORD
DL,ORD,dep,1970-01-01T04:51:00Z,11,DL/ ORD
DL,ORD,dep,1970-01-01T05:01:00Z,7,DL/ ORD
DL,ORD,dep,1970-01-01T05:11:00Z,86,DL/ ORD
DL,ORD,dep,1970-01-01T05:21:00Z,359,DL/ ORD
DL,ORD,dep,1970-01-01T05:31:00Z,329,DL/ ORD
DL,ORD,dep,1970-01-01T05:41:00Z,328,DL/ ORD
DL,ORD,dep,1970-01-01T05:51:00Z,1935,DL/ ORD
DL,ORD,dep,1970-01-01T06:01:00Z,996,DL/ ORD
DL,ORD,dep,1970-01-01T06:11:00Z,542,DL/ ORD
DL,ORD,dep,1970-01-01T06:21:00Z,259,DL/ ORD
DL,ORD,dep,1970-01-01T06:31:00Z,323,DL/ ORD
DL,ORD,dep,1970-01-01T06:41:00Z,303,DL/ ORD
DL,ORD,dep,1970-01-01T06:51:00Z,788,DL/ ORD
DL,ORD,dep,1970-01-01T07:01:00Z,885,DL/ ORD
DL,ORD,dep,1970-01-01T07:11:00Z,812,DL/ ORD
DL,ORD,dep,1970-01-01T07:21:00Z,808,DL/ ORD
DL,ORD,dep,1970-01-01T07:31:00Z,671,DL/ ORD
DL,ORD,dep,1970-01-01T07:41:00Z,817,DL/ ORD
DL,ORD,dep,1970-01-01T07:51:00Z,580,DL/ ORD
DL,ORD,dep,1970-01-01T08:01:00Z,412,DL/ ORD
DL,ORD,dep,1970-01-01T08:11:00Z,319,DL/ ORD
DL,ORD,dep,1970-01-01T08:21:00Z,426,DL/ ORD
DL,ORD,dep,1970-01-01T08:31:00Z,561,DL/ ORD
DL,ORD,dep,1970-01-01T08:41:00Z,450,DL/ ORD
DL,ORD,dep,1970-01-01T08:51:00Z,308,DL/ ORD
DL,ORD,dep,1970-01-01T09:01:00Z,436,DL/ ORD
DL,ORD,dep,1970-01-01T09:11:00Z,468,DL/ ORD
DL,ORD,dep,1970-01-01T09:21:00Z,580,DL/ ORD
DL,ORD,dep,1970-01-01T09:31:00Z,634,DL/ ORD
DL,ORD,dep,1970-01-01T09:41:00Z,429,DL/ ORD
DL,ORD,dep,1970-01-01T09:51:00Z,448,DL/ ORD
DL,ORD,dep,1970-01-01T10:01:00Z,692,DL/ ORD
DL,ORD,dep,1970-01-01T10:11:00Z,575,DL/ ORD
DL,ORD,dep,1970-01-01T10:21:00Z,539,DL/ ORD
DL,ORD,dep,1970-01-01T10:31:00Z,370,DL/ ORD
DL,ORD,dep,1970-01-01T10:41:00Z,420,DL/ ORD
DL,ORD,dep,1970-01-01T10:51:00Z,433,DL/ ORD
DL,ORD,dep,1970-01-01T11:01:00Z,207,DL/ ORD
DL,ORD,dep,1970-01-01T11:11:00Z,145,DL/ ORD
DL,ORD,dep,1970-01-01T11:21:00Z,156,DL/ ORD
DL,ORD,dep,1970-01-01T11:31:00Z,231,DL/ ORD
DL,ORD,dep,1970-01-01T11:41:00Z,308,DL/ ORD
DL,ORD,dep,1970-01-01T11:51:00Z,315,DL/ ORD
DL,ORD,dep,1970-01-01T12:01:00Z,417,DL/ ORD
DL,ORD,dep,1970-01-01T12:11:00Z,612,DL/ ORD
DL,ORD,dep,1970-01-01T12:21:00Z,532,DL/ ORD
DL,ORD,dep,1970-01-01T12:31:00Z,561,DL/ ORD
DL,ORD,dep,1970-01-01T12:41:00Z,526,DL/ ORD
DL,ORD,dep,1970-01-01T12:51:00Z,425,DL/ ORD
DL,ORD,dep,1970-01-01T13:01:00Z,510,DL/ ORD
DL,ORD,dep,1970-01-01T13:11:00Z,380,DL/ ORD
DL,ORD,dep,1970-01-01T13:21:00Z,519,DL/ ORD
DL,ORD,dep,1970-01-01T13:31:00Z,628,DL/ ORD
DL,ORD,dep,1970-01-01T13:41:00Z,559,DL/ ORD
DL,ORD,dep,1970-01-01T13:51:00Z,689,DL/ ORD
DL,ORD,dep,1970-01-01T14:01:00Z,504,DL/ ORD
DL,ORD,dep,1970-01-01T14:11:00Z,704,DL/ ORD
DL,ORD,dep,1970-01-01T14:21:00Z,582,DL/ ORD
DL,ORD,dep,1970-01-01T14:31:00Z,600,DL/ ORD
DL,ORD,dep,1970-01-01T14:41:00Z,517,DL/ ORD
DL,ORD,dep,1970-01-01T14:51:00Z,363,DL/ ORD
DL,ORD,dep,1970-01-01T15:01:00Z,333,DL/ ORD
DL,ORD,dep,1970-01-01T15:11:00Z,393,DL/ ORD
DL,ORD,dep,1970-01-01T15:21:00Z,515,DL/ ORD
DL,ORD,dep,1970-01-01T15:31:00Z,427,DL/ ORD
DL,ORD,dep,1970-01-01T15:41:00Z,448,DL/ ORD
DL,ORD,dep,1970-01-01T15:51:00Z,332,DL/ ORD
DL,ORD,dep,1970-01-01T16:01:00Z,233,DL/ ORD
DL,ORD,dep,1970-01-01T16:11:00Z,249,DL/ ORD
DL,ORD,dep,1970-01-01T16:21:00Z,234,DL/ ORD
DL,ORD,dep,1970-01-01T16:31:00Z,313,DL/ ORD
DL,ORD,dep,1970-01-01T16:41:00Z,470,DL/ ORD
DL,ORD,dep,1970-01-01T16:51:00Z,883,DL/ ORD
DL,ORD,dep,1970-01-01T17:01:00Z,432,DL/ ORD
DL,ORD,dep,1970-01-01T17:11:00Z,485,DL/ ORD
DL,ORD,dep,1970-01-01T17:21:00Z,667,DL/ ORD
DL,ORD,dep,1970-01-01T17:31:00Z,568,DL/ ORD
DL,ORD,dep,1970-01-01T17:41:00Z,704,DL/ ORD
DL,ORD,dep,1970-01-01T17:51:00Z,795,DL/ ORD
DL,ORD,dep,1970-01-01T18:01:00Z,548,DL/ ORD
DL,ORD,dep,1970-01-01T18:11:00Z,536,DL/ ORD
DL,ORD,dep,1970-01-01T18:21:00Z,517,DL/ ORD
DL,ORD,dep,1970-01-01T18:31:00Z,486,DL/ ORD
DL,ORD,dep,1970-01-01T18:41:00Z,609,DL/ ORD
DL,ORD,dep,1970-01-01T18:51:00Z,660,DL/ ORD
DL,ORD,dep,1970-01-01T19:01:00Z,498,DL/ ORD
DL,ORD,dep,1970-01-01T19:11:00Z,579,DL/ ORD
DL,ORD,dep,1970-01-01T19:21:00Z,616,DL/ ORD
DL,ORD,dep,1970-01-01T19:31:00Z,480,DL/ ORD
DL,ORD,dep,1970-01-01T19:41:00Z,493,DL/ ORD
DL,ORD,dep,1970-01-01T19:51:00Z,530,DL/ ORD
DL,ORD,dep,1970-01-01T20:01:00Z,320,DL/ ORD
DL,ORD,dep,1970-01-01T20:11:00Z,294,DL/ ORD
DL,ORD,dep,1970-01-01T20:21:00Z,309,DL/ ORD
DL,ORD,dep,1970-01-01T20:31:00Z,252,DL/ ORD
DL,ORD,dep,1970-01-01T20:41:00Z,157,DL/ ORD
DL,ORD,dep,1970-01-01T20:51:00Z,112,DL/ ORD
DL,ORD,dep,1970-01-01T21:01:00Z,93,DL/ ORD
DL,ORD,dep,1970-01-01T21:11:00Z,78,DL/ ORD
DL,ORD,dep,1970-01-01T21:21:00Z,88,DL/ ORD
DL,ORD,dep,1970-01-01T21:31:00Z,66,DL/ ORD
DL,ORD,dep,1970-01-01T21:41:00Z,68,DL/ ORD
DL,ORD,dep,1970-01-01T21:51:00Z,39,DL/ ORD
DL,ORD,dep,1970-01-01T22:01:00Z,38,DL/ ORD
DL,ORD,dep,1970-01-01T22:11:00Z,33,DL/ ORD
DL,ORD,dep,1970-01-01T22:21:00Z,33,DL/ ORD
DL,ORD,dep,1970-01-01T22:31:00Z,37,DL/ ORD
DL,ORD,dep,1970-01-01T22:41:00Z,28,DL/ ORD
DL,ORD,dep,1970-01-01T22:51:00Z,16,DL/ ORD
DL,ORD,dep,1970-01-01T23:01:00Z,21,DL/ ORD
DL,ORD,dep,1970-01-01T23:11:00Z,23,DL/ ORD
DL,ORD,dep,1970-01-01T23:21:00Z,14,DL/ ORD
DL,ORD,dep,1970-01-01T23:31:00Z,16,DL/ ORD
DL,ORD,dep,1970-01-01T23:41:00Z,12,DL/ ORD
DL,ORD,dep,1970-01-01T23:51:00Z,9,DL/ ORD
DL,PHL,arr,1970-01-01T00:01:00Z,-338,DL/ PHL
DL,PHL,arr,1970-01-01T00:11:00Z,-426,DL/ PHL
DL,PHL,arr,1970-01-01T00:21:00Z,-415,DL/ PHL
DL,PHL,arr,1970-01-01T00:31:00Z,-336,DL/ PHL
DL,PHL,arr,1970-01-01T00:41:00Z,-250,DL/ PHL
DL,PHL,arr,1970-01-01T00:51:00Z,-114,DL/ PHL
DL,PHL,arr,1970-01-01T01:01:00Z,-89,DL/ PHL
DL,PHL,arr,1970-01-01T01:11:00Z,-48,DL/ PHL
DL,PHL,arr,1970-01-01T01:21:00Z,-47,DL/ PHL
DL,PHL,arr,1970-01-01T01:31:00Z,-27,DL/ PHL
DL,PHL,arr,1970-01-01T01:41:00Z,-28,DL/ PHL
DL,PHL,arr,1970-01-01T01:51:00Z,-29,DL/ PHL
DL,PHL,arr,1970-01-01T02:01:00Z,-11,DL/ PHL
DL,PHL,arr,1970-01-01T02:11:00Z,-14,DL/ PHL
DL,PHL,arr,1970-01-01T02:21:00Z,-9,DL/ PHL
DL,PHL,arr,1970-01-01T02:31:00Z,-15,DL/ PHL
DL,PHL,arr,1970-01-01T02:41:00Z,-3,DL/ PHL
DL,PHL,arr,1970-01-01T02:51:00Z,-4,DL/ PHL
DL,PHL,arr,1970-01-01T03:01:00Z,-3,DL/ PHL
DL,PHL,arr,1970-01-01T03:11:00Z,-4,DL/ PHL
DL,PHL,arr,1970-01-01T03:21:00Z,-1,DL/ PHL
DL,PHL,arr,1970-01-01T03:31:00Z,-4,DL/ PHL
DL,PHL,arr,1970-01-01T03:51:00Z,-1,DL/ PHL
DL,PHL,arr,1970-01-01T04:01:00Z,-2,DL/ PHL
DL,PHL,arr,1970-01-01T04:11:00Z,-4,DL/ PHL
DL,PHL,arr,1970-01-01T04:31:00Z,-2,DL/ PHL
DL,PHL,arr,1970-01-01T05:01:00Z,-3,DL/ PHL
DL,PHL,arr,1970-01-01T05:11:00Z,-10,DL/ PHL
DL,PHL,arr,1970-01-01T05:21:00Z,-63,DL/ PHL
DL,PHL,arr,1970-01-01T05:31:00Z,-123,DL/ PHL
DL,PHL,arr,1970-01-01T05:41:00Z,-85,DL/ PHL
DL,PHL,arr,1970-01-01T05:51:00Z,-63,DL/ PHL
DL,PHL,arr,1970-01-01T06:01:00Z,-44,DL/ PHL
DL,PHL,arr,1970-01-01T06:11:00Z,-19,DL/ PHL
DL,PHL,arr,1970-01-01T06:21:00Z,-15,DL/ PHL
DL,PHL,arr,1970-01-01T06:31:00Z,-2,DL/ PHL
DL,PHL,arr,1970-01-01T06:41:00Z,-4,DL/ PHL
DL,PHL,arr,1970-01-01T07:01:00Z,-2,DL/ PHL
DL,PHL,arr,1970-01-01T07:11:00Z,-2,DL/ PHL
DL,PHL,arr,1970-01-01T07:21:00Z,-3,DL/ PHL
DL,PHL,arr,1970-01-01T07:31:00Z,-1,DL/ PHL
DL,PHL,arr,1970-01-01T07:41:00Z,-8,DL/ PHL
DL,PHL,arr,1970-01-01T07:51:00Z,-2,DL/ PHL
DL,PHL,arr,1970-01-01T08:01:00Z,-11,DL/ PHL
DL,PHL,arr,1970-01-01T08:11:00Z,-54,DL/ PHL
DL,PHL,arr,1970-01-01T08:21:00Z,-205,DL/ PHL
DL,PHL,arr,1970-01-01T08:31:00Z,-203,DL/ PHL
DL,PHL,arr,1970-01-01T08:41:00Z,-136,DL/ PHL
DL,PHL,arr,1970-01-01T08:51:00Z,-136,DL/ PHL
DL,PHL,arr,1970-01-01T09:01:00Z,-144,DL/ PHL
DL,PHL,arr,1970-01-01T09:11:00Z,-172,DL/ PHL
DL,PHL,arr,1970-01-01T09:21:00Z,-193,DL/ PHL
DL,PHL,arr,1970-01-01T09:31:00Z,-147,DL/ PHL
DL,PHL,arr,1970-01-01T09:41:00Z,-152,DL/ PHL
DL,PHL,arr,1970-01-01T09:51:00Z,-216,DL/ PHL
DL,PHL,arr,1970-01-01T10:01:00Z,-229,DL/ PHL
DL,PHL,arr,1970-01-01T10:11:00Z,-245,DL/ PHL
DL,PHL,arr,1970-01-01T10:21:00Z,-216,DL/ PHL
DL,PHL,arr,1970-01-01T10:31:00Z,-247,DL/ PHL
DL,PHL,arr,1970-01-01T10:41:00Z,-286,DL/ PHL
DL,PHL,arr,1970-01-01T10:51:00Z,-191,DL/ PHL
DL,PHL,arr,1970-01-01T11:01:00Z,-138,DL/ PHL
DL,PHL,arr,1970-01-01T11:11:00Z,-144,DL/ PHL
DL,PHL,arr,1970-01-01T11:21:00Z,-273,DL/ PHL
DL,PHL,arr,1970-01-01T11:31:00Z,-326,DL/ PHL
DL,PHL,arr,1970-01-01T11:41:00Z,-292,DL/ PHL
DL,PHL,arr,1970-01-01T11:51:00Z,-353,DL/ PHL
DL,PHL,arr,1970-01-01T12:01:00Z,-473,DL/ PHL
DL,PHL,arr,1970-01-01T12:11:00Z,-266,DL/ PHL
DL,PHL,arr,1970-01-01T12:21:00Z,-156,DL/ PHL
DL,PHL,arr,1970-01-01T12:31:00Z,-74,DL/ PHL
DL,PHL,arr,1970-01-01T12:41:00Z,-46,DL/ PHL
DL,PHL,arr,1970-01-01T12:51:00Z,-33,DL/ PHL
DL,PHL,arr,1970-01-01T13:01:00Z,-44,DL/ PHL
DL,PHL,arr,1970-01-01T13:11:00Z,-63,DL/ PHL
DL,PHL,arr,1970-01-01T13:21:00Z,-118,DL/ PHL
DL,PHL,arr,1970-01-01T13:31:00Z,-113,DL/ PHL
DL,PHL,arr,1970-01-01T13:41:00Z,-206,DL/ PHL
DL,PHL,arr,1970-01-01T13:51:00Z,-323,DL/ PHL
DL,PHL,arr,1970-01-01T14:01:00Z,-276,DL/ PHL
DL,PHL,arr,1970-01-01T14:11:00Z,-179,DL/ PHL
DL,PHL,arr,1970-01-01T14:21:00Z,-167,DL/ PHL
DL,PHL,arr,1970-01-01T14:31:00Z,-235,DL/ PHL
DL,PHL,arr,1970-01-01T14:41:00Z,-225,DL/ PHL
DL,PHL,arr,1970-01-01T14:51:00Z,-108,DL/ PHL
DL,PHL,arr,1970-01-01T15:01:00Z,-74,DL/ PHL
DL,PHL,arr,1970-01-01T15:11:00Z,-44,DL/ PHL
DL,PHL,arr,1970-01-01T15:21:00Z,-115,DL/ PHL
DL,PHL,arr,1970-01-01T15:31:00Z,-338,DL/ PHL
DL,PHL,arr,1970-01-01T15:41:00Z,-425,DL/ PHL
DL,PHL,arr,1970-01-01T15:51:00Z,-469,DL/ PHL
DL,PHL,arr,1970-01-01T16:01:00Z,-500,DL/ PHL
DL,PHL,arr,1970-01-01T16:11:00Z,-523,DL/ PHL
DL,PHL,arr,1970-01-01T16:21:00Z,-516,DL/ PHL
DL,PHL,arr,1970-01-01T16:31:00Z,-392,DL/ PHL
DL,PHL,arr,1970-01-01T16:41:00Z,-325,DL/ PHL
DL,PHL,arr,1970-01-01T16:51:00Z,-322,DL/ PHL
DL,PHL,arr,1970-01-01T17:01:00Z,-357,DL/ PHL
DL,PHL,arr,1970-01-01T17:11:00Z,-301,DL/ PHL
DL,PHL,arr,1970-01-01T17:21:00Z,-306,DL/ PHL
DL,PHL,arr,1970-01-01T17:31:00Z,-230,DL/ PHL
DL,PHL,arr,1970-01-01T17:41:00Z,-227,DL/ PHL
DL,PHL,arr,1970-01-01T17:51:00Z,-204,DL/ PHL
DL,PHL,arr,1970-01-01T18:01:00Z,-277,DL/ PHL
