reporting_airline,id,type,airport,x,y
American Airlines,3291,origin,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3291,dest,MSY,943779.1568939897,-1610813.662288556
American Airlines,3292,origin,MSY,943779.1568939897,-1610813.662288556
American Airlines,3292,dest,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3293,origin,PSP,-1520118.9583575455,-1091859.511799427
American Airlines,3293,dest,ORD,995411.7016669,-262546.73068444384
American Airlines,3294,origin,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3294,dest,SAN,-1603701.5452417962,-1199220.2306533586
American Airlines,3295,origin,BDL,2208123.028463688,33971.4893617478
American Airlines,3295,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3296,origin,RIC,1974576.5147112373,-562009.3202353421
American Airlines,3296,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3297,origin,STL,834066.6669227502,-646449.0468188728
American Airlines,3297,dest,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3298,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3298,dest,RNO,-1678096.5663649472,-409666.019399356
American Airlines,3299,origin,EGE,-591915.5806713243,-570781.3448486088
American Airlines,3299,dest,ORD,995411.7016669,-262546.73068444384
American Airlines,3300,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3300,dest,EGE,-591915.5806713243,-570781.3448486088
American Airlines,3301,origin,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3301,dest,DTW,1359641.697254995,-170996.60408534826
American Airlines,3302,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3302,dest,LBB,-169260.8260850428,-1256692.0105488796
American Airlines,3303,origin,LBB,-169260.8260850428,-1256692.0105488796
American Airlines,3303,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3304,origin,JFK,2167729.4793459354,-134551.3799715436
American Airlines,3304,dest,AUS,225823.07315140465,-1638702.7618488022
Southwest Airlines,3305,origin,MKE,980769.513678976,-155418.02245427898
Southwest Airlines,3305,dest,BNA,1193955.4135102862,-891176.9680870201
Southwest Airlines,3306,origin,MKE,980769.513678976,-155418.02245427898
Southwest Airlines,3306,dest,CLE,1498726.2792607923,-232627.15593650908
Southwest Airlines,3307,origin,BNA,1193955.4135102862,-891176.9680870201
Southwest Airlines,3307,dest,MKE,980769.513678976,-155418.02245427898
Southwest Airlines,3308,origin,CLE,1498726.2792607923,-232627.15593650908
Southwest Airlines,3308,dest,MKE,980769.513678976,-155418.02245427898
Southwest Airlines,3309,origin,BOS,2320658.4485041024,126152.13380139158
Southwest Airlines,3309,dest,MCO,1829771.2698870576,-1638824.7811905802
Southwest Airlines,3310,origin,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,3310,dest,TUS,-1033490.7270596127,-1363482.3767388165
Southwest Airlines,3311,origin,MCO,1829771.2698870576,-1638824.7811905802
Southwest Airlines,3311,dest,BOS,2320658.4485041024,126152.13380139158
Southwest Airlines,3312,origin,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,3312,dest,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,3313,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,3313,dest,HRL,237048.03015074244,-2075075.3380641756
Southwest Airlines,3314,origin,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,3314,dest,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,3315,origin,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,3315,dest,LBB,-169260.8260850428,-1256692.0105488796
Southwest Airlines,3316,origin,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,3316,dest,SLC,-1004609.4621734885,-395049.06406783813
Southwest Airlines,3317,origin,HRL,237048.03015074244,-2075075.3380641756
Southwest Airlines,3317,dest,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,3318,origin,LBB,-169260.8260850428,-1256692.0105488796
Southwest Airlines,3318,dest,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,3319,origin,OAK,-1929816.947397706,-549399.1884917811
Southwest Airlines,3319,dest,TUS,-1033490.7270596127,-1363482.3767388165
Southwest Airlines,3320,origin,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,3320,dest,PNS,1232374.963107157,-1519383.0474165194
Southwest Airlines,3321,origin,ECP,1366547.510727577,-1511044.3472759733
Southwest Airlines,3321,dest,STL,834066.6669227502,-646449.0468188728
Southwest Airlines,3322,origin,LGA,2155684.513057,-122316.28523641168
Southwest Airlines,3322,dest,MSY,943779.1568939897,-1610813.662288556
Southwest Airlines,3323,origin,LGA,2155684.513057,-122316.28523641168
Southwest Airlines,3323,dest,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,3324,origin,MSY,943779.1568939897,-1610813.662288556
Southwest Airlines,3324,dest,LGA,2155684.513057,-122316.28523641168
Southwest Airlines,3325,origin,PBI,1982322.2831828392,-1802085.774986376
Southwest Airlines,3325,dest,PVD,2312630.224903233,45984.38112504096
Southwest Airlines,3326,origin,PNS,1232374.963107157,-1519383.0474165194
Southwest Airlines,3326,dest,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,3327,origin,PVD,2312630.224903233,45984.38112504096
Southwest Airlines,3327,dest,PBI,1982322.2831828392,-1802085.774986376
Southwest Airlines,3328,origin,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,3328,dest,LGA,2155684.513057,-122316.28523641168
Southwest Airlines,3329,origin,SLC,-1004609.4621734885,-395049.06406783813
Southwest Airlines,3329,dest,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,3330,origin,STL,834066.6669227502,-646449.0468188728
Southwest Airlines,3330,dest,ECP,1366547.510727577,-1511044.3472759733
Southwest Airlines,3331,origin,TUS,-1033490.7270596127,-1363482.3767388165
Southwest Airlines,3331,dest,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,3332,origin,TUS,-1033490.7270596127,-1363482.3767388165
Southwest Airlines,3332,dest,OAK,-1929816.947397706,-549399.1884917811
Delta Air Lines,3333,origin,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,3333,dest,JAX,1752547.7524868262,-1421732.3716896002
Delta Air Lines,3334,origin,LGA,2155684.513057,-122316.28523641168
Delta Air Lines,3334,dest,IND,1166867.010981104,-490339.71160834696
Delta Air Lines,3335,origin,PIT,1653058.7188770992,-301571.10045485134
Delta Air Lines,3335,dest,JFK,2167729.4793459354,-134551.3799715436
Delta Air Lines,3336,origin,CLT,1718765.594159813,-891788.5105128315
Delta Air Lines,3336,dest,LGA,2155684.513057,-122316.28523641168
Delta Air Lines,3337,origin,SAN,-1603701.5452417962,-1199220.2306533586
Delta Air Lines,3337,dest,LAS,-1356682.4796960566,-868251.8410072095
Delta Air Lines,3338,origin,GSP,1613274.8060153143,-951578.4592630994
Delta Air Lines,3338,dest,DTW,1359641.697254995,-170996.60408534826
Delta Air Lines,3339,origin,GSO,1786518.0109945685,-773819.2638128912
Delta Air Lines,3339,dest,LGA,2155684.513057,-122316.28523641168
Delta Air Lines,3340,origin,GSP,1613274.8060153143,-951578.4592630994
Delta Air Lines,3340,dest,LGA,2155684.513057,-122316.28523641168
Delta Air Lines,3341,origin,ROC,1784302.386940441,37810.92949343497
Delta Air Lines,3341,dest,LGA,2155684.513057,-122316.28523641168
Delta Air Lines,3342,origin,BUF,1707245.286740146,-4371.266382491431
Delta Air Lines,3342,dest,BOS,2320658.4485041024,126152.13380139158
Delta Air Lines,3343,origin,TYS,1437259.8790258272,-883549.1515317184
Delta Air Lines,3343,dest,LGA,2155684.513057,-122316.28523641168
Delta Air Lines,3344,origin,GRR,1172122.820083283,-131332.61154739256
Delta Air Lines,3344,dest,LGA,2155684.513057,-122316.28523641168
Delta Air Lines,3345,origin,RDU,1892329.2704660424,-772779.4700067013
Delta Air Lines,3345,dest,BOS,2320658.4485041024,126152.13380139158
Delta Air Lines,3346,origin,CAE,1732229.9363832832,-1034291.950153118
Delta Air Lines,3346,dest,LGA,2155684.513057,-122316.28523641168
American Airlines,3347,origin,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3347,dest,DEN,-398957.8437938119,-559911.2634607605
American Airlines,3348,origin,DEN,-398957.8437938119,-559911.2634607605
American Airlines,3348,dest,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3349,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3349,dest,CVG,1316490.950820449,-539409.9479712159
American Airlines,3350,origin,BDL,2208123.028463688,33971.4893617478
American Airlines,3350,dest,ORD,995411.7016669,-262546.73068444384
American Airlines,3351,origin,PNS,1232374.963107157,-1519383.0474165194
American Airlines,3351,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3352,origin,SAT,149495.41162521293,-1713236.8214802423
American Airlines,3352,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3353,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3353,dest,IAH,452316.2866359444,-1652751.7266989667
American Airlines,3354,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3354,dest,SAT,149495.41162521293,-1713236.8214802423
American Airlines,3355,origin,BWI,1980887.5167152977,-365563.636502196
American Airlines,3355,dest,ORD,995411.7016669,-262546.73068444384
American Airlines,3356,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3356,dest,SAT,149495.41162521293,-1713236.8214802423
American Airlines,3357,origin,JFK,2167729.4793459354,-134551.3799715436
American Airlines,3357,dest,EGE,-591915.5806713243,-570781.3448486088
American Airlines,3358,origin,IAH,452316.2866359444,-1652751.7266989667
American Airlines,3358,dest,ORD,995411.7016669,-262546.73068444384
American Airlines,3359,origin,DEN,-398957.8437938119,-559911.2634607605
American Airlines,3359,dest,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3360,origin,SAT,149495.41162521293,-1713236.8214802423
American Airlines,3360,dest,ORD,995411.7016669,-262546.73068444384
American Airlines,3361,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3361,dest,PIT,1653058.7188770992,-301571.10045485134
American Airlines,3362,origin,PIT,1653058.7188770992,-301571.10045485134
American Airlines,3362,dest,ORD,995411.7016669,-262546.73068444384
American Airlines,3363,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3363,dest,PNS,1232374.963107157,-1519383.0474165194
American Airlines,3364,origin,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3364,dest,DEN,-398957.8437938119,-559911.2634607605
American Airlines,3365,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3365,dest,GSP,1613274.8060153143,-951578.4592630994
American Airlines,3366,origin,MTJ,-686655.9669476862,-688739.660562748
American Airlines,3366,dest,ORD,995411.7016669,-262546.73068444384
American Airlines,3367,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3367,dest,MTJ,-686655.9669476862,-688739.660562748
American Airlines,3368,origin,TUL,369902.00173730054,-968710.335093024
American Airlines,3368,dest,CLT,1718765.594159813,-891788.5105128315
American Airlines,3369,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3369,dest,VPS,1295144.3382723683,-1508625.2870949823
American Airlines,3370,origin,ORD,995411.7016669,-262546.73068444384
American Airlines,3370,dest,BWI,1980887.5167152977,-365563.636502196
American Airlines,3371,origin,GSP,1613274.8060153143,-951578.4592630994
American Airlines,3371,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3372,origin,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3372,dest,BNA,1193955.4135102862,-891176.9680870201
American Airlines,3373,origin,BNA,1193955.4135102862,-891176.9680870201
American Airlines,3373,dest,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3374,origin,GEG,-1301359.421680582,434754.4516689109
American Airlines,3374,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3375,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3375,dest,TUL,369902.00173730054,-968710.335093024
American Airlines,3376,origin,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3376,dest,SEA,-1650755.3926562539,505066.6320739882
American Airlines,3377,origin,SEA,-1650755.3926562539,505066.6320739882
American Airlines,3377,dest,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3378,origin,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3378,dest,BNA,1193955.4135102862,-891176.9680870201
American Airlines,3379,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3379,dest,MCO,1829771.2698870576,-1638824.7811905802
American Airlines,3380,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3380,dest,MTJ,-686655.9669476862,-688739.660562748
American Airlines,3381,origin,MTJ,-686655.9669476862,-688739.660562748
American Airlines,3381,dest,CLT,1718765.594159813,-891788.5105128315
American Airlines,3382,origin,BNA,1193955.4135102862,-891176.9680870201
American Airlines,3382,dest,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3383,origin,AUS,225823.07315140465,-1638702.7618488022
American Airlines,3383,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3384,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3384,dest,SJC,-1914820.4720456952,-595055.2286396603
American Airlines,3385,origin,MKE,980769.513678976,-155418.02245427898
American Airlines,3385,dest,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3386,origin,LAX,-1689593.4354288722,-1043456.7015018368
American Airlines,3386,dest,CMH,1445821.7184349983,-405735.9494879742
American Airlines,3387,origin,DCA,1959959.090984065,-409479.41835946374
American Airlines,3387,dest,RSW,1822839.8385921961,-1854169.26849232
American Airlines,3388,origin,RSW,1822839.8385921961,-1854169.26849232
American Airlines,3388,dest,DCA,1959959.090984065,-409479.41835946374
American Airlines,3389,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3389,dest,MKE,980769.513678976,-155418.02245427898
American Airlines,3390,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3390,dest,CMH,1445821.7184349983,-405735.9494879742
American Airlines,3391,origin,PHX,-1115699.3885834513,-1205089.0053395256
American Airlines,3391,dest,GEG,-1301359.421680582,434754.4516689109
American Airlines,3392,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3392,dest,GEG,-1301359.421680582,434754.4516689109
American Airlines,3393,origin,SAT,149495.41162521293,-1713236.8214802423
American Airlines,3393,dest,MIA,1981134.7610135972,-1902847.3929129404
American Airlines,3394,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3394,dest,SAV,1763892.708823169,-1233594.0048643088
American Airlines,3395,origin,SAV,1763892.708823169,-1233594.0048643088
American Airlines,3395,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3396,origin,CHS,1853007.6958618572,-1124845.6869020823
American Airlines,3396,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3397,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3397,dest,SBA,-1807082.5668300025,-960991.5699223796
American Airlines,3398,origin,DCA,1959959.090984065,-409479.41835946374
American Airlines,3398,dest,MSY,943779.1568939897,-1610813.662288556
American Airlines,3399,origin,SBA,-1807082.5668300025,-960991.5699223796
American Airlines,3399,dest,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3400,origin,CLT,1718765.594159813,-891788.5105128315
American Airlines,3400,dest,GSO,1786518.0109945685,-773819.2638128912
American Airlines,3401,origin,GSO,1786518.0109945685,-773819.2638128912
American Airlines,3401,dest,CLT,1718765.594159813,-891788.5105128315
American Airlines,3402,origin,PNS,1232374.963107157,-1519383.0474165194
American Airlines,3402,dest,CLT,1718765.594159813,-891788.5105128315
American Airlines,3403,origin,DFW,278083.31647186854,-1338465.2155458855
American Airlines,3403,dest,CHS,1853007.6958618572,-1124845.6869020823
American Airlines,3404,origin,CLE,1498726.2792607923,-232627.15593650908
American Airlines,3404,dest,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3405,origin,PHL,2075929.4181951769,-255080.32292677445
American Airlines,3405,dest,CLE,1498726.2792607923,-232627.15593650908
